Type,Anal.,Sample Name,Sample ID,Origin,Cal. Curve,Manual Dilution,Notes,Date / Time,Spl. No.,Inj. No.,Analysis(Inj.),Area,Conc.,Result,SD Area,CV Area,Excluded,inj_vol
Unknown,NPOC/TN,104,104,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 16:21,1,4,TN,0.0765,0.7753,NPOC:20.30mg/L TN:1.327mg/L,0.2321,3.98,1,50
Unknown,NPOC/TN,58,58,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 16:29,1,1,NPOC,46.54,9.622,NPOC:10.02mg/L TN:1.040mg/L,0.3538,0.73,1,50
Unknown,NPOC/TN,58,58,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 16:34,1,2,NPOC,48.05,9.939,NPOC:10.02mg/L TN:1.040mg/L,0.3538,0.73,0,50
Unknown,NPOC/TN,58,58,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 16:38,1,3,NPOC,48.49,10.03,NPOC:10.02mg/L TN:1.040mg/L,0.3538,0.73,0,50
Unknown,NPOC/TN,58,58,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 16:42,1,4,NPOC,48.75,10.09,NPOC:10.02mg/L TN:1.040mg/L,0.3538,0.73,0,50
Unknown,NPOC/TN,58,58,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 16:29,1,1,TN,2.818,1.038,NPOC:10.02mg/L TN:1.040mg/L,0.03044,1.07,0,50
Unknown,NPOC/TN,58,58,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 16:34,1,2,TN,2.875,1.044,NPOC:10.02mg/L TN:1.040mg/L,0.03044,1.07,0,50
Unknown,NPOC/TN,58,58,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 16:38,1,3,TN,2.828,1.039,NPOC:10.02mg/L TN:1.040mg/L,0.03044,1.07,0,50
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 16:51,1,1,NPOC,2.726,0.4233,NPOC:0.5404mg/L TN:0.8126mg/L,0.3302,10.05,1,50
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 16:55,1,2,NPOC,2.912,0.4624,NPOC:0.5404mg/L TN:0.8126mg/L,0.3302,10.05,0,50
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 17:00,1,3,NPOC,3.543,0.5949,NPOC:0.5404mg/L TN:0.8126mg/L,0.3302,10.05,0,50
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 17:04,1,4,NPOC,3.396,0.564,NPOC:0.5404mg/L TN:0.8126mg/L,0.3302,10.05,0,50
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 16:51,1,1,TN,0.5993,0.8254,NPOC:0.5404mg/L TN:0.8126mg/L,0.1368,29.36,0,50
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 16:55,1,2,TN,0.326,0.7992,NPOC:0.5404mg/L TN:0.8126mg/L,0.1368,29.36,0,50
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 17:00,1,3,TN,0.1282,0.7802,NPOC:0.5404mg/L TN:0.8126mg/L,0.1368,29.36,1,50
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 17:04,1,4,TN,0.472,0.8132,NPOC:0.5404mg/L TN:0.8126mg/L,0.1368,29.36,0,50
Unknown,NPOC/TN,102,102,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 17:13,1,1,NPOC,105.5,22,NPOC:22.38mg/L TN:1.409mg/L,1.559,1.45,0,50
Unknown,NPOC/TN,102,102,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 17:17,1,2,NPOC,108.2,22.57,NPOC:22.38mg/L TN:1.409mg/L,1.559,1.45,0,50
Unknown,NPOC/TN,102,102,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 17:22,1,3,NPOC,108.2,22.57,NPOC:22.38mg/L TN:1.409mg/L,1.559,1.45,0,50
Unknown,NPOC/TN,102,102,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 17:13,1,1,TN,6.377,1.38,NPOC:22.38mg/L TN:1.409mg/L,0.3475,5.2,0,50
Unknown,NPOC/TN,102,102,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 17:17,1,2,TN,6.623,1.403,NPOC:22.38mg/L TN:1.409mg/L,0.3475,5.2,0,50
Unknown,NPOC/TN,102,102,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 17:22,1,3,TN,7.063,1.445,NPOC:22.38mg/L TN:1.409mg/L,0.3475,5.2,0,50
Unknown,NPOC/TN,102,102,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 17:28,1,4,TN,0,0.7679,NPOC:22.38mg/L TN:1.409mg/L,0.3475,5.2,1,50
Unknown,NPOC/TN,65,65,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 17:37,1,1,NPOC,111.8,23.32,NPOC:23.61mg/L TN:2.072mg/L,1.193,1.05,0,50
Unknown,NPOC/TN,65,65,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 17:41,1,2,NPOC,113.7,23.72,NPOC:23.61mg/L TN:2.072mg/L,1.193,1.05,0,50
Unknown,NPOC/TN,65,65,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 17:45,1,3,NPOC,114,23.79,NPOC:23.61mg/L TN:2.072mg/L,1.193,1.05,0,50
Unknown,NPOC/TN,65,65,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 17:37,1,1,TN,13.32,2.045,NPOC:23.61mg/L TN:2.072mg/L,0.2532,1.86,0,50
Unknown,NPOC/TN,65,65,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 17:41,1,2,TN,13.82,2.093,NPOC:23.61mg/L TN:2.072mg/L,0.2532,1.86,0,50
Unknown,NPOC/TN,65,65,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 17:45,1,3,TN,13.64,2.076,NPOC:23.61mg/L TN:2.072mg/L,0.2532,1.86,0,50
Unknown,NPOC/TN,57,57,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 17:54,1,1,NPOC,35.61,7.327,NPOC:7.367mg/L TN:1.019mg/L,0.1646,0.46,0,50
Unknown,NPOC/TN,57,57,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 17:59,1,2,NPOC,35.9,7.388,NPOC:7.367mg/L TN:1.019mg/L,0.1646,0.46,0,50
Unknown,NPOC/TN,57,57,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 18:03,1,3,NPOC,37.1,7.64,NPOC:7.367mg/L TN:1.019mg/L,0.1646,0.46,1,50
Unknown,NPOC/TN,57,57,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 18:07,1,4,NPOC,35.89,7.386,NPOC:7.367mg/L TN:1.019mg/L,0.1646,0.46,0,50
Unknown,NPOC/TN,57,57,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 17:54,1,1,TN,2.732,1.03,NPOC:7.367mg/L TN:1.019mg/L,0.119,4.55,0,50
Unknown,NPOC/TN,57,57,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 17:59,1,2,TN,2.614,1.019,NPOC:7.367mg/L TN:1.019mg/L,0.119,4.55,0,50
Unknown,NPOC/TN,57,57,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 18:03,1,3,TN,2.859,1.042,NPOC:7.367mg/L TN:1.019mg/L,0.119,4.55,1,50
Unknown,NPOC/TN,57,57,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 18:07,1,4,TN,2.494,1.007,NPOC:7.367mg/L TN:1.019mg/L,0.119,4.55,0,50
Unknown,NPOC/TN,63,63,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 18:16,1,1,NPOC,122.3,25.53,NPOC:25.77mg/L TN:1.380mg/L,1.266,1.03,0,50
Unknown,NPOC/TN,63,63,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 18:21,1,2,NPOC,123.2,25.72,NPOC:25.77mg/L TN:1.380mg/L,1.266,1.03,0,50
Unknown,NPOC/TN,63,63,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 18:25,1,3,NPOC,124.8,26.05,NPOC:25.77mg/L TN:1.380mg/L,1.266,1.03,0,50
Unknown,NPOC/TN,63,63,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 18:16,1,1,TN,6.343,1.376,NPOC:25.77mg/L TN:1.380mg/L,0.04914,0.77,0,50
Unknown,NPOC/TN,63,63,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 18:21,1,2,TN,6.436,1.385,NPOC:25.77mg/L TN:1.380mg/L,0.04914,0.77,0,50
Unknown,NPOC/TN,63,63,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 18:25,1,3,TN,6.362,1.378,NPOC:25.77mg/L TN:1.380mg/L,0.04914,0.77,0,50
Unknown,NPOC/TN,79,79,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 18:34,1,1,NPOC,69.54,14.45,NPOC:14.49mg/L TN:26.40mg/L,1.11,1.59,0,50
Unknown,NPOC/TN,79,79,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 18:39,1,2,NPOC,70.95,14.75,NPOC:14.49mg/L TN:26.40mg/L,1.11,1.59,0,50
Unknown,NPOC/TN,79,79,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 18:43,1,3,NPOC,68.76,14.29,NPOC:14.49mg/L TN:26.40mg/L,1.11,1.59,0,50
Unknown,NPOC/TN,79,79,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 18:34,1,1,TN,267,26.37,NPOC:14.49mg/L TN:26.40mg/L,1.67,0.62,0,50
Unknown,NPOC/TN,79,79,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 18:39,1,2,TN,269.1,26.58,NPOC:14.49mg/L TN:26.40mg/L,1.67,0.62,0,50
Unknown,NPOC/TN,79,79,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 18:43,1,3,TN,265.8,26.26,NPOC:14.49mg/L TN:26.40mg/L,1.67,0.62,0,50
Unknown,NPOC/TN,56,56,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 18:52,1,1,NPOC,45.07,9.313,NPOC:9.257mg/L TN:1.198mg/L,0.7144,1.59,0,50
Unknown,NPOC/TN,56,56,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 18:56,1,2,NPOC,45.34,9.37,NPOC:9.257mg/L TN:1.198mg/L,0.7144,1.59,0,50
Unknown,NPOC/TN,56,56,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 19:01,1,3,NPOC,42.38,8.749,NPOC:9.257mg/L TN:1.198mg/L,0.7144,1.59,1,50
Unknown,NPOC/TN,56,56,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 19:05,1,4,NPOC,43.99,9.087,NPOC:9.257mg/L TN:1.198mg/L,0.7144,1.59,0,50
Unknown,NPOC/TN,56,56,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 18:52,1,1,TN,4.553,1.205,NPOC:9.257mg/L TN:1.198mg/L,0.1963,4.37,0,50
Unknown,NPOC/TN,56,56,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 18:56,1,2,TN,4.267,1.177,NPOC:9.257mg/L TN:1.198mg/L,0.1963,4.37,0,50
Unknown,NPOC/TN,56,56,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 19:01,1,3,TN,3.986,1.15,NPOC:9.257mg/L TN:1.198mg/L,0.1963,4.37,1,50
Unknown,NPOC/TN,56,56,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 19:05,1,4,TN,4.643,1.213,NPOC:9.257mg/L TN:1.198mg/L,0.1963,4.37,0,50
Unknown,NPOC/TN,100 ppm C Standard,100 ppm C Standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 19:15,1,1,NPOC,481,100.8,NPOC:100.3mg/L TN:0.7719mg/L,3.027,0.63,0,50
Unknown,NPOC/TN,100 ppm C Standard,100 ppm C Standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 19:19,1,2,NPOC,478.7,100.4,NPOC:100.3mg/L TN:0.7719mg/L,3.027,0.63,0,50
Unknown,NPOC/TN,100 ppm C Standard,100 ppm C Standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 19:23,1,3,NPOC,475,99.58,NPOC:100.3mg/L TN:0.7719mg/L,3.027,0.63,0,50
Unknown,NPOC/TN,100 ppm C Standard,100 ppm C Standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 19:15,1,1,TN,0.2261,0.7896,NPOC:100.3mg/L TN:0.7719mg/L,0.07125,173.21,1,50
Unknown,NPOC/TN,100 ppm C Standard,100 ppm C Standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 19:19,1,2,TN,0.1234,0.7798,NPOC:100.3mg/L TN:0.7719mg/L,0.07125,173.21,0,50
Unknown,NPOC/TN,100 ppm C Standard,100 ppm C Standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 19:23,1,3,TN,0,0.7679,NPOC:100.3mg/L TN:0.7719mg/L,0.07125,173.21,0,50
Unknown,NPOC/TN,100 ppm C Standard,100 ppm C Standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 19:30,1,4,TN,0,0.7679,NPOC:100.3mg/L TN:0.7719mg/L,0.07125,173.21,0,50
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 19:39,1,1,NPOC,2.883,0.4563,NPOC:0.3963mg/L TN:0.7732mg/L,0.4572,17.6,0,50
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 19:43,1,2,NPOC,2.839,0.447,NPOC:0.3963mg/L TN:0.7732mg/L,0.4572,17.6,0,50
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 19:48,1,3,NPOC,1.9,0.2499,NPOC:0.3963mg/L TN:0.7732mg/L,0.4572,17.6,1,50
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 19:52,1,4,NPOC,2.07,0.2856,NPOC:0.3963mg/L TN:0.7732mg/L,0.4572,17.6,0,50
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 19:39,1,1,TN,0,0.7679,NPOC:0.3963mg/L TN:0.7732mg/L,0.09474,173.21,0,50
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 19:43,1,2,TN,0.2067,0.7878,NPOC:0.3963mg/L TN:0.7732mg/L,0.09474,173.21,1,50
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 19:48,1,3,TN,0.1641,0.7837,NPOC:0.3963mg/L TN:0.7732mg/L,0.09474,173.21,0,50
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/30/2022 19:52,1,4,TN,0,0.7679,NPOC:0.3963mg/L TN:0.7732mg/L,0.09474,173.21,0,50
Unknown,NPOC/TN,107,107,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 20:02,1,1,NPOC,153.7,32.12,NPOC:32.08mg/L TN:1.679mg/L,1.51,0.98,0,50
Unknown,NPOC/TN,107,107,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/30/2022 20:06,1,2,NPOC,154.9,32.37,NPOC:32.08mg/L TN:1.679mg/L,1.51,0.98,0,50
