"","ID","Area","Site","Plot","Sample","date","Betterdate","ICP","concentration","month"
"3260","183","West","Transect","T1","Aug-7","8-7-2021",2021-08-07,"K _ug/mL","0.58","august"
"3261","183","West","Transect","T1","Aug-7","8-7-2021",2021-08-07,"Mg_ug/mL","0.88","august"
"3262","183","West","Transect","T1","Aug-7","8-7-2021",2021-08-07,"Mn_ug/mL","0.07","august"
"3263","183","West","Transect","T1","Aug-7","8-7-2021",2021-08-07,"Na_ug/mL","0.63","august"
"3264","183","West","Transect","T1","Aug-7","8-7-2021",2021-08-07,"P_ug/mL","0.05","august"
"3265","184","West","Transect","T2","Aug-7","8-7-2021",2021-08-07,"Al_ug/mL","0.38","august"
"3266","184","West","Transect","T2","Aug-7","8-7-2021",2021-08-07,"Ca_ug/mL","5.05","august"
"3267","184","West","Transect","T2","Aug-7","8-7-2021",2021-08-07,"Fe _ug/mL","2.58","august"
"3268","184","West","Transect","T2","Aug-7","8-7-2021",2021-08-07,"K _ug/mL","0.33","august"
"3269","184","West","Transect","T2","Aug-7","8-7-2021",2021-08-07,"Mg_ug/mL","0.59","august"
"3270","184","West","Transect","T2","Aug-7","8-7-2021",2021-08-07,"Mn_ug/mL","0.03","august"
"3271","184","West","Transect","T2","Aug-7","8-7-2021",2021-08-07,"Na_ug/mL","0.58","august"
"3272","184","West","Transect","T2","Aug-7","8-7-2021",2021-08-07,"P_ug/mL","0.05","august"
"3273","185","West","Transect","T5","Aug-7","8-7-2021",2021-08-07,"Al_ug/mL","0.11","august"
"3274","185","West","Transect","T5","Aug-7","8-7-2021",2021-08-07,"Ca_ug/mL","19.40","august"
"3275","185","West","Transect","T5","Aug-7","8-7-2021",2021-08-07,"Fe _ug/mL","7.38","august"
"3276","185","West","Transect","T5","Aug-7","8-7-2021",2021-08-07,"K _ug/mL","0.92","august"
"3277","185","West","Transect","T5","Aug-7","8-7-2021",2021-08-07,"Mg_ug/mL","3.18","august"
"3278","185","West","Transect","T5","Aug-7","8-7-2021",2021-08-07,"Mn_ug/mL","0.11","august"
"3279","185","West","Transect","T5","Aug-7","8-7-2021",2021-08-07,"Na_ug/mL","1.03","august"
"3280","185","West","Transect","T5","Aug-7","8-7-2021",2021-08-07,"P_ug/mL","0.05","august"
"3281","186","West","Transect","T6","Aug-7","8-7-2021",2021-08-07,"Al_ug/mL","0.18","august"
"3282","186","West","Transect","T6","Aug-7","8-7-2021",2021-08-07,"Ca_ug/mL","21.87","august"
"3283","186","West","Transect","T6","Aug-7","8-7-2021",2021-08-07,"Fe _ug/mL","7.20","august"
"3284","186","West","Transect","T6","Aug-7","8-7-2021",2021-08-07,"K _ug/mL","1.05","august"
"3285","186","West","Transect","T6","Aug-7","8-7-2021",2021-08-07,"Mg_ug/mL","3.23","august"
"3286","186","West","Transect","T6","Aug-7","8-7-2021",2021-08-07,"Mn_ug/mL","0.13","august"
"3287","186","West","Transect","T6","Aug-7","8-7-2021",2021-08-07,"Na_ug/mL","1.24","august"
"3288","186","West","Transect","T6","Aug-7","8-7-2021",2021-08-07,"P_ug/mL","0.05","august"
"3289","187","West","Transect","T7","Aug-7","8-7-2021",2021-08-07,"Al_ug/mL","0.25","august"
"3290","187","West","Transect","T7","Aug-7","8-7-2021",2021-08-07,"Ca_ug/mL","27.03","august"
"3291","187","West","Transect","T7","Aug-7","8-7-2021",2021-08-07,"Fe _ug/mL","5.00","august"
"3292","187","West","Transect","T7","Aug-7","8-7-2021",2021-08-07,"K _ug/mL","0.86","august"
"3293","187","West","Transect","T7","Aug-7","8-7-2021",2021-08-07,"Mg_ug/mL","3.99","august"
"3294","187","West","Transect","T7","Aug-7","8-7-2021",2021-08-07,"Mn_ug/mL","0.11","august"
"3295","187","West","Transect","T7","Aug-7","8-7-2021",2021-08-07,"Na_ug/mL","1.11","august"
"3296","187","West","Transect","T7","Aug-7","8-7-2021",2021-08-07,"P_ug/mL","0.08","august"
"3297","188","West","Transect","T8","Aug-7","8-7-2021",2021-08-07,"Al_ug/mL","0.08","august"
"3298","188","West","Transect","T8","Aug-7","8-7-2021",2021-08-07,"Ca_ug/mL","11.55","august"
"3299","188","West","Transect","T8","Aug-7","8-7-2021",2021-08-07,"Fe _ug/mL","5.43","august"
"3300","188","West","Transect","T8","Aug-7","8-7-2021",2021-08-07,"K _ug/mL","0.67","august"
"3301","188","West","Transect","T8","Aug-7","8-7-2021",2021-08-07,"Mg_ug/mL","1.87","august"
"3302","188","West","Transect","T8","Aug-7","8-7-2021",2021-08-07,"Mn_ug/mL","0.08","august"
"3303","188","West","Transect","T8","Aug-7","8-7-2021",2021-08-07,"Na_ug/mL","1.03","august"
"3304","188","West","Transect","T8","Aug-7","8-7-2021",2021-08-07,"P_ug/mL","0.05","august"
"3305","189","West","Transect","T9","Aug-7","8-7-2021",2021-08-07,"Al_ug/mL","0.12","august"
"3306","189","West","Transect","T9","Aug-7","8-7-2021",2021-08-07,"Ca_ug/mL","11.14","august"
"3307","189","West","Transect","T9","Aug-7","8-7-2021",2021-08-07,"Fe _ug/mL","6.21","august"
"3308","189","West","Transect","T9","Aug-7","8-7-2021",2021-08-07,"K _ug/mL","0.62","august"
"3309","189","West","Transect","T9","Aug-7","8-7-2021",2021-08-07,"Mg_ug/mL","1.73","august"
"3310","189","West","Transect","T9","Aug-7","8-7-2021",2021-08-07,"Mn_ug/mL","0.10","august"
"3311","189","West","Transect","T9","Aug-7","8-7-2021",2021-08-07,"Na_ug/mL","0.97","august"
"3312","189","West","Transect","T9","Aug-7","8-7-2021",2021-08-07,"P_ug/mL","0.05","august"
"3313","190","West","Transect","T10","Aug-7","8-7-2021",2021-08-07,"Al_ug/mL","0.10","august"
"3314","190","West","Transect","T10","Aug-7","8-7-2021",2021-08-07,"Ca_ug/mL","8.96","august"
"3315","190","West","Transect","T10","Aug-7","8-7-2021",2021-08-07,"Fe _ug/mL","1.83","august"
"3316","190","West","Transect","T10","Aug-7","8-7-2021",2021-08-07,"K _ug/mL","0.34","august"
"3317","190","West","Transect","T10","Aug-7","8-7-2021",2021-08-07,"Mg_ug/mL","1.36","august"
"3318","190","West","Transect","T10","Aug-7","8-7-2021",2021-08-07,"Mn_ug/mL","0.03","august"
"3319","190","West","Transect","T10","Aug-7","8-7-2021",2021-08-07,"Na_ug/mL","0.72","august"
"3320","190","West","Transect","T10","Aug-7","8-7-2021",2021-08-07,"P_ug/mL","0.05","august"
"3321","191","West","Transect","T11","Aug-7","8-7-2021",2021-08-07,"Al_ug/mL","0.10","august"
"3322","191","West","Transect","T11","Aug-7","8-7-2021",2021-08-07,"Ca_ug/mL","11.69","august"
"3323","191","West","Transect","T11","Aug-7","8-7-2021",2021-08-07,"Fe _ug/mL","7.74","august"
"3324","191","West","Transect","T11","Aug-7","8-7-2021",2021-08-07,"K _ug/mL","0.74","august"
"3325","191","West","Transect","T11","Aug-7","8-7-2021",2021-08-07,"Mg_ug/mL","1.64","august"
"3326","191","West","Transect","T11","Aug-7","8-7-2021",2021-08-07,"Mn_ug/mL","0.12","august"
"3327","191","West","Transect","T11","Aug-7","8-7-2021",2021-08-07,"Na_ug/mL","0.89","august"
"3328","191","West","Transect","T11","Aug-7","8-7-2021",2021-08-07,"P_ug/mL","0.05","august"
"3329","192","West","Transect","T12","Aug-7","8-7-2021",2021-08-07,"Al_ug/mL","0.14","august"
"3330","192","West","Transect","T12","Aug-7","8-7-2021",2021-08-07,"Ca_ug/mL","27.31","august"
"3331","192","West","Transect","T12","Aug-7","8-7-2021",2021-08-07,"Fe _ug/mL","2.94","august"
"3332","192","West","Transect","T12","Aug-7","8-7-2021",2021-08-07,"K _ug/mL","0.50","august"
"3333","192","West","Transect","T12","Aug-7","8-7-2021",2021-08-07,"Mg_ug/mL","3.91","august"
"3334","192","West","Transect","T12","Aug-7","8-7-2021",2021-08-07,"Mn_ug/mL","0.06","august"
"3335","192","West","Transect","T12","Aug-7","8-7-2021",2021-08-07,"Na_ug/mL","0.90","august"
"3336","192","West","Transect","T12","Aug-7","8-7-2021",2021-08-07,"P_ug/mL","0.05","august"
"3337","193","West","Transect","T13","Aug-7","8-7-2021",2021-08-07,"Al_ug/mL","0.13","august"
"3338","193","West","Transect","T13","Aug-7","8-7-2021",2021-08-07,"Ca_ug/mL","37.30","august"
"3339","193","West","Transect","T13","Aug-7","8-7-2021",2021-08-07,"Fe _ug/mL","2.78","august"
"3340","193","West","Transect","T13","Aug-7","8-7-2021",2021-08-07,"K _ug/mL","0.64","august"
"3341","193","West","Transect","T13","Aug-7","8-7-2021",2021-08-07,"Mg_ug/mL","5.48","august"
"3342","193","West","Transect","T13","Aug-7","8-7-2021",2021-08-07,"Mn_ug/mL","0.18","august"
"3343","193","West","Transect","T13","Aug-7","8-7-2021",2021-08-07,"Na_ug/mL","1.17","august"
"3344","193","West","Transect","T13","Aug-7","8-7-2021",2021-08-07,"P_ug/mL","0.06","august"
"3345","194","East","Mesic","1","Aug-10","8-10-2021",2021-08-10,"Al_ug/mL","0.40","august"
"3346","194","East","Mesic","1","Aug-10","8-10-2021",2021-08-10,"Ca_ug/mL","5.44","august"
"3347","194","East","Mesic","1","Aug-10","8-10-2021",2021-08-10,"Fe _ug/mL","2.17","august"
"3348","194","East","Mesic","1","Aug-10","8-10-2021",2021-08-10,"K _ug/mL","0.89","august"
"3349","194","East","Mesic","1","Aug-10","8-10-2021",2021-08-10,"Mg_ug/mL","0.83","august"
"3350","194","East","Mesic","1","Aug-10","8-10-2021",2021-08-10,"Mn_ug/mL","0.11","august"
"3351","194","East","Mesic","1","Aug-10","8-10-2021",2021-08-10,"Na_ug/mL","1.23","august"
"3352","194","East","Mesic","1","Aug-10","8-10-2021",2021-08-10,"P_ug/mL","0.07","august"
"3353","195","East","Hydric","1","Aug-10","8-10-2021",2021-08-10,"Al_ug/mL","0.36","august"
"3354","195","East","Hydric","1","Aug-10","8-10-2021",2021-08-10,"Ca_ug/mL","2.61","august"
"3355","195","East","Hydric","1","Aug-10","8-10-2021",2021-08-10,"Fe _ug/mL","1.77","august"
"3356","195","East","Hydric","1","Aug-10","8-10-2021",2021-08-10,"K _ug/mL","0.87","august"
"3357","195","East","Hydric","1","Aug-10","8-10-2021",2021-08-10,"Mg_ug/mL","0.59","august"
"3358","195","East","Hydric","1","Aug-10","8-10-2021",2021-08-10,"Mn_ug/mL","0.21","august"
"3359","195","East","Hydric","1","Aug-10","8-10-2021",2021-08-10,"Na_ug/mL","0.88","august"
"3360","195","East","Hydric","1","Aug-10","8-10-2021",2021-08-10,"P_ug/mL","0.05","august"
"3361","196","East","Hydric","2","Aug-10","8-10-2021",2021-08-10,"Al_ug/mL","0.58","august"
"3362","196","East","Hydric","2","Aug-10","8-10-2021",2021-08-10,"Ca_ug/mL","3.99","august"
"3363","196","East","Hydric","2","Aug-10","8-10-2021",2021-08-10,"Fe _ug/mL","3.78","august"
"3364","196","East","Hydric","2","Aug-10","8-10-2021",2021-08-10,"K _ug/mL","2.08","august"
"3365","196","East","Hydric","2","Aug-10","8-10-2021",2021-08-10,"Mg_ug/mL","0.77","august"
"3366","196","East","Hydric","2","Aug-10","8-10-2021",2021-08-10,"Mn_ug/mL","0.59","august"
"3367","196","East","Hydric","2","Aug-10","8-10-2021",2021-08-10,"Na_ug/mL","1.26","august"
"3368","196","East","Hydric","2","Aug-10","8-10-2021",2021-08-10,"P_ug/mL","0.16","august"
"3369","197","East","Hydric","3","Aug-10","8-10-2021",2021-08-10,"Al_ug/mL","0.68","august"
"3370","197","East","Hydric","3","Aug-10","8-10-2021",2021-08-10,"Ca_ug/mL","6.07","august"
"3371","197","East","Hydric","3","Aug-10","8-10-2021",2021-08-10,"Fe _ug/mL","3.02","august"
"3372","197","East","Hydric","3","Aug-10","8-10-2021",2021-08-10,"K _ug/mL","2.12","august"
"3373","197","East","Hydric","3","Aug-10","8-10-2021",2021-08-10,"Mg_ug/mL","1.24","august"
"3374","197","East","Hydric","3","Aug-10","8-10-2021",2021-08-10,"Mn_ug/mL","2.60","august"
"3375","197","East","Hydric","3","Aug-10","8-10-2021",2021-08-10,"Na_ug/mL","1.79","august"
"3376","197","East","Hydric","3","Aug-10","8-10-2021",2021-08-10,"P_ug/mL","0.06","august"
"3377","198","East","Transect","T2","Aug-10","8-10-2021",2021-08-10,"Al_ug/mL","0.35","august"
"3378","198","East","Transect","T2","Aug-10","8-10-2021",2021-08-10,"Ca_ug/mL","5.83","august"
"3379","198","East","Transect","T2","Aug-10","8-10-2021",2021-08-10,"Fe _ug/mL","1.54","august"
"3380","198","East","Transect","T2","Aug-10","8-10-2021",2021-08-10,"K _ug/mL","0.66","august"
"3381","198","East","Transect","T2","Aug-10","8-10-2021",2021-08-10,"Mg_ug/mL","0.98","august"
"3382","198","East","Transect","T2","Aug-10","8-10-2021",2021-08-10,"Mn_ug/mL","0.03","august"
"3383","198","East","Transect","T2","Aug-10","8-10-2021",2021-08-10,"Na_ug/mL","1.21","august"
"3384","198","East","Transect","T2","Aug-10","8-10-2021",2021-08-10,"P_ug/mL","0.05","august"
"3385","199","East","Transect","T3","Aug-10","8-10-2021",2021-08-10,"Al_ug/mL","0.50","august"
"3386","199","East","Transect","T3","Aug-10","8-10-2021",2021-08-10,"Ca_ug/mL","7.57","august"
"3387","199","East","Transect","T3","Aug-10","8-10-2021",2021-08-10,"Fe _ug/mL","1.80","august"
"3388","199","East","Transect","T3","Aug-10","8-10-2021",2021-08-10,"K _ug/mL","0.85","august"
"3389","199","East","Transect","T3","Aug-10","8-10-2021",2021-08-10,"Mg_ug/mL","1.20","august"
"3390","199","East","Transect","T3","Aug-10","8-10-2021",2021-08-10,"Mn_ug/mL","0.08","august"
"3391","199","East","Transect","T3","Aug-10","8-10-2021",2021-08-10,"Na_ug/mL","1.72","august"
"3392","199","East","Transect","T3","Aug-10","8-10-2021",2021-08-10,"P_ug/mL","0.05","august"
"3393","200","East","Transect","T6","Aug-10","8-10-2021",2021-08-10,"Al_ug/mL","0.57","august"
"3394","200","East","Transect","T6","Aug-10","8-10-2021",2021-08-10,"Ca_ug/mL","5.38","august"
"3395","200","East","Transect","T6","Aug-10","8-10-2021",2021-08-10,"Fe _ug/mL","2.23","august"
"3396","200","East","Transect","T6","Aug-10","8-10-2021",2021-08-10,"K _ug/mL","4.48","august"
"3397","200","East","Transect","T6","Aug-10","8-10-2021",2021-08-10,"Mg_ug/mL","1.10","august"
"3398","200","East","Transect","T6","Aug-10","8-10-2021",2021-08-10,"Mn_ug/mL","0.20","august"
"3399","200","East","Transect","T6","Aug-10","8-10-2021",2021-08-10,"Na_ug/mL","1.66","august"
"3400","200","East","Transect","T6","Aug-10","8-10-2021",2021-08-10,"P_ug/mL","0.08","august"
"3401","201","East","Transect","T7","Aug-10","8-10-2021",2021-08-10,"Al_ug/mL","0.32","august"
"3402","201","East","Transect","T7","Aug-10","8-10-2021",2021-08-10,"Ca_ug/mL","2.75","august"
"3403","201","East","Transect","T7","Aug-10","8-10-2021",2021-08-10,"Fe _ug/mL","1.28","august"
"3404","201","East","Transect","T7","Aug-10","8-10-2021",2021-08-10,"K _ug/mL","2.57","august"
"3405","201","East","Transect","T7","Aug-10","8-10-2021",2021-08-10,"Mg_ug/mL","0.52","august"
"3406","201","East","Transect","T7","Aug-10","8-10-2021",2021-08-10,"Mn_ug/mL","0.19","august"
"3407","201","East","Transect","T7","Aug-10","8-10-2021",2021-08-10,"Na_ug/mL","1.28","august"
"3408","201","East","Transect","T7","Aug-10","8-10-2021",2021-08-10,"P_ug/mL","0.05","august"
"3409","202","East","Transect","T8","Aug-10","8-10-2021",2021-08-10,"Al_ug/mL","0.72","august"
"3410","202","East","Transect","T8","Aug-10","8-10-2021",2021-08-10,"Ca_ug/mL","5.71","august"
"3411","202","East","Transect","T8","Aug-10","8-10-2021",2021-08-10,"Fe _ug/mL","2.99","august"
"3412","202","East","Transect","T8","Aug-10","8-10-2021",2021-08-10,"K _ug/mL","2.72","august"
"3413","202","East","Transect","T8","Aug-10","8-10-2021",2021-08-10,"Mg_ug/mL","1.13","august"
"3414","202","East","Transect","T8","Aug-10","8-10-2021",2021-08-10,"Mn_ug/mL","0.47","august"
"3415","202","East","Transect","T8","Aug-10","8-10-2021",2021-08-10,"Na_ug/mL","3.13","august"
"3416","202","East","Transect","T8","Aug-10","8-10-2021",2021-08-10,"P_ug/mL","0.18","august"
"3417","203","East","Transect","T10","Aug-10","8-10-2021",2021-08-10,"Al_ug/mL","0.65","august"
"3418","203","East","Transect","T10","Aug-10","8-10-2021",2021-08-10,"Ca_ug/mL","4.20","august"
"3419","203","East","Transect","T10","Aug-10","8-10-2021",2021-08-10,"Fe _ug/mL","2.76","august"
"3420","203","East","Transect","T10","Aug-10","8-10-2021",2021-08-10,"K _ug/mL","0.67","august"
"3421","203","East","Transect","T10","Aug-10","8-10-2021",2021-08-10,"Mg_ug/mL","0.96","august"
"3422","203","East","Transect","T10","Aug-10","8-10-2021",2021-08-10,"Mn_ug/mL","0.09","august"
"3423","203","East","Transect","T10","Aug-10","8-10-2021",2021-08-10,"Na_ug/mL","0.88","august"
"3424","203","East","Transect","T10","Aug-10","8-10-2021",2021-08-10,"P_ug/mL","0.05","august"
"3425","204","East","Transect","T11","Aug-10","8-10-2021",2021-08-10,"Al_ug/mL","0.55","august"
"3426","204","East","Transect","T11","Aug-10","8-10-2021",2021-08-10,"Ca_ug/mL","5.00","august"
"3427","204","East","Transect","T11","Aug-10","8-10-2021",2021-08-10,"Fe _ug/mL","1.66","august"
"3428","204","East","Transect","T11","Aug-10","8-10-2021",2021-08-10,"K _ug/mL","1.01","august"
"3429","204","East","Transect","T11","Aug-10","8-10-2021",2021-08-10,"Mg_ug/mL","1.16","august"
"3430","204","East","Transect","T11","Aug-10","8-10-2021",2021-08-10,"Mn_ug/mL","0.07","august"
"3431","204","East","Transect","T11","Aug-10","8-10-2021",2021-08-10,"Na_ug/mL","0.79","august"
"3432","204","East","Transect","T11","Aug-10","8-10-2021",2021-08-10,"P_ug/mL","0.05","august"
"3433","205","East","Transect","T12","Aug-10","8-10-2021",2021-08-10,"Al_ug/mL","0.41","august"
"3434","205","East","Transect","T12","Aug-10","8-10-2021",2021-08-10,"Ca_ug/mL","2.78","august"
"3435","205","East","Transect","T12","Aug-10","8-10-2021",2021-08-10,"Fe _ug/mL","1.87","august"
"3436","205","East","Transect","T12","Aug-10","8-10-2021",2021-08-10,"K _ug/mL","0.98","august"
"3437","205","East","Transect","T12","Aug-10","8-10-2021",2021-08-10,"Mg_ug/mL","0.67","august"
"3438","205","East","Transect","T12","Aug-10","8-10-2021",2021-08-10,"Mn_ug/mL","0.09","august"
"3439","205","East","Transect","T12","Aug-10","8-10-2021",2021-08-10,"Na_ug/mL","0.90","august"
"3440","205","East","Transect","T12","Aug-10","8-10-2021",2021-08-10,"P_ug/mL","0.05","august"
"3441","206","East","Transect","T13","Aug-10","8-10-2021",2021-08-10,"Al_ug/mL","0.48","august"
"3442","206","East","Transect","T13","Aug-10","8-10-2021",2021-08-10,"Ca_ug/mL","4.37","august"
"3443","206","East","Transect","T13","Aug-10","8-10-2021",2021-08-10,"Fe _ug/mL","2.26","august"
"3444","206","East","Transect","T13","Aug-10","8-10-2021",2021-08-10,"K _ug/mL","1.94","august"
"3445","206","East","Transect","T13","Aug-10","8-10-2021",2021-08-10,"Mg_ug/mL","0.91","august"
"3446","206","East","Transect","T13","Aug-10","8-10-2021",2021-08-10,"Mn_ug/mL","0.11","august"
"3447","206","East","Transect","T13","Aug-10","8-10-2021",2021-08-10,"Na_ug/mL","1.77","august"
"3448","206","East","Transect","T13","Aug-10","8-10-2021",2021-08-10,"P_ug/mL","0.07","august"
"3449","207","West","Dry","1","Aug-10","8-10-2021",2021-08-10,"Al_ug/mL","0.10","august"
"3450","207","West","Dry","1","Aug-10","8-10-2021",2021-08-10,"Ca_ug/mL","11.69","august"
"3451","207","West","Dry","1","Aug-10","8-10-2021",2021-08-10,"Fe _ug/mL","2.99","august"
"3452","207","West","Dry","1","Aug-10","8-10-2021",2021-08-10,"K _ug/mL","0.44","august"
"3453","207","West","Dry","1","Aug-10","8-10-2021",2021-08-10,"Mg_ug/mL","1.74","august"
"3454","207","West","Dry","1","Aug-10","8-10-2021",2021-08-10,"Mn_ug/mL","0.05","august"
"3455","207","West","Dry","1","Aug-10","8-10-2021",2021-08-10,"Na_ug/mL","0.97","august"
"3456","207","West","Dry","1","Aug-10","8-10-2021",2021-08-10,"P_ug/mL","0.05","august"
"3457","208","West","Dry","2","Aug-10","8-10-2021",2021-08-10,"Al_ug/mL","0.13","august"
"3458","208","West","Dry","2","Aug-10","8-10-2021",2021-08-10,"Ca_ug/mL","10.42","august"
"3459","208","West","Dry","2","Aug-10","8-10-2021",2021-08-10,"Fe _ug/mL","0.85","august"
"3460","208","West","Dry","2","Aug-10","8-10-2021",2021-08-10,"K _ug/mL","0.96","august"
"3461","208","West","Dry","2","Aug-10","8-10-2021",2021-08-10,"Mg_ug/mL","1.34","august"
"3462","208","West","Dry","2","Aug-10","8-10-2021",2021-08-10,"Mn_ug/mL","0.03","august"
"3463","208","West","Dry","2","Aug-10","8-10-2021",2021-08-10,"Na_ug/mL","0.85","august"
"3464","208","West","Dry","2","Aug-10","8-10-2021",2021-08-10,"P_ug/mL","0.05","august"
"3465","209","West","Mesic","1","Aug-10","8-10-2021",2021-08-10,"Al_ug/mL","0.16","august"
"3466","209","West","Mesic","1","Aug-10","8-10-2021",2021-08-10,"Ca_ug/mL","13.48","august"
"3467","209","West","Mesic","1","Aug-10","8-10-2021",2021-08-10,"Fe _ug/mL","1.04","august"
"3468","209","West","Mesic","1","Aug-10","8-10-2021",2021-08-10,"K _ug/mL","2.66","august"
"3469","209","West","Mesic","1","Aug-10","8-10-2021",2021-08-10,"Mg_ug/mL","2.29","august"
"3470","209","West","Mesic","1","Aug-10","8-10-2021",2021-08-10,"Mn_ug/mL","0.03","august"
"3471","209","West","Mesic","1","Aug-10","8-10-2021",2021-08-10,"Na_ug/mL","1.42","august"
"3472","209","West","Mesic","1","Aug-10","8-10-2021",2021-08-10,"P_ug/mL","0.06","august"
"3473","210","West","Mesic","2","Aug-10","8-10-2021",2021-08-10,"Al_ug/mL","0.26","august"
"3474","210","West","Mesic","2","Aug-10","8-10-2021",2021-08-10,"Ca_ug/mL","9.43","august"
"3475","210","West","Mesic","2","Aug-10","8-10-2021",2021-08-10,"Fe _ug/mL","0.92","august"
"3476","210","West","Mesic","2","Aug-10","8-10-2021",2021-08-10,"K _ug/mL","1.81","august"
"3477","210","West","Mesic","2","Aug-10","8-10-2021",2021-08-10,"Mg_ug/mL","1.24","august"
"3478","210","West","Mesic","2","Aug-10","8-10-2021",2021-08-10,"Mn_ug/mL","0.03","august"
"3479","210","West","Mesic","2","Aug-10","8-10-2021",2021-08-10,"Na_ug/mL","1.65","august"
"3480","210","West","Mesic","2","Aug-10","8-10-2021",2021-08-10,"P_ug/mL","0.05","august"
"3481","211","West","Mesic","3","Aug-10","8-10-2021",2021-08-10,"Al_ug/mL","0.09","august"
